0.000000000000000000e+00,0.000000000000000000e+00,2.107097644999515740e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.892902355000485093e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.936152136141659205e-303,0.000000000000000000e+00,1.366445487840515018e-270,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.512642733252486073e-192,1.719979463377969649e-313,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.829865970013402556e-237,0.000000000000000000e+00,4.570261540415612667e-257,2.193446424192107845e-19,0.000000000000000000e+00,0.000000000000000000e+00,9.919501923624703954e-01,8.049807637529628884e-03,0.000000000000000000e+00
1.650755542442966278e-223,0.000000000000000000e+00,1.300694599001052451e-231,4.714513857517818446e-292,0.000000000000000000e+00,9.994530543941223533e-01,6.057924399072096826e-309,0.000000000000000000e+00,0.000000000000000000e+00,5.469456058777314106e-04
9.465084052270908987e-01,0.000000000000000000e+00,6.384337163650944053e-05,1.137724106098541834e-271,0.000000000000000000e+00,1.404951109958232219e-02,3.340597106235403818e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.972269239336217179e-03
0.000000000000000000e+00,5.596467165318290424e-259,0.000000000000000000e+00,1.401041325597107021e-265,8.536209535582285346e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.457644090855200192e-01,6.146373562514821079e-04,0.000000000000000000e+00
9.678691578649628591e-01,0.000000000000000000e+00,8.387660190665030546e-03,8.058314204214855618e-244,0.000000000000000000e+00,9.827891104810714954e-24,1.570569526803487252e-266,0.000000000000000000e+00,0.000000000000000000e+00,2.374318194437211385e-02
1.966911499122978718e-02,0.000000000000000000e+00,7.033624616805576272e-04,4.171607992326284404e-05,0.000000000000000000e+00,1.863663489644158677e-01,1.117082205906493832e-121,0.000000000000000000e+00,0.000000000000000000e+00,7.932194575027505801e-01
0.000000000000000000e+00,1.919402435066287414e-190,0.000000000000000000e+00,5.160843671957340985e-236,2.487015980492834899e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.512984019507166211e-01,1.255507009190555564e-48,0.000000000000000000e+00
5.319593400291343258e-48,0.000000000000000000e+00,1.520426547131980100e-196,9.141155700194257552e-249,0.000000000000000000e+00,3.776118945921708015e-213,4.008872512464730026e-253,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.840581287312575309e-01,0.000000000000000000e+00,1.500554490364721348e-03,8.027080160753412742e-204,0.000000000000000000e+00,9.108614879698118204e-64,7.034967521538011959e-140,0.000000000000000000e+00,0.000000000000000000e+00,1.444131677837774512e-02
0.000000000000000000e+00,4.464587075578526609e-284,0.000000000000000000e+00,1.180002087533597718e-283,8.051175654846335836e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.919488243451536347e-01,7.028489501458755639e-243,0.000000000000000000e+00
0.000000000000000000e+00,9.674814838097777203e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.112464313839290567e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.140605187638298434e-02,1.407164145565175388e-143,0.000000000000000000e+00
1.032846737642743526e-02,0.000000000000000000e+00,4.851754698993612780e-03,2.079394110084816388e-246,0.000000000000000000e+00,1.588804555498228022e-01,2.955301094063332676e-264,0.000000000000000000e+00,0.000000000000000000e+00,8.259393223747562018e-01
0.000000000000000000e+00,3.689095656838029241e-249,0.000000000000000000e+00,2.000370339546727667e-210,4.482532983114653757e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.549531639121793258e-01,2.215062566742009940e-04,0.000000000000000000e+00
1.672517901680303874e-03,0.000000000000000000e+00,6.238703527782333853e-04,1.180752675608106624e-05,0.000000000000000000e+00,9.881195421397865886e-01,1.070340264136236945e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.465228052585126367e-03
0.000000000000000000e+00,8.407251210834710407e-262,0.000000000000000000e+00,1.624459839288501773e-188,4.369261730096060670e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.563073826990393655e-01,7.934843997044580505e-139,0.000000000000000000e+00
6.189202498188292687e-04,0.000000000000000000e+00,9.165442341083384070e-01,7.273743132516916698e-318,0.000000000000000000e+00,6.036118024154472905e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.247566540029815804e-02
0.000000000000000000e+00,9.994407609428643813e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.592390571356925565e-04,2.008387850098349323e-75,0.000000000000000000e+00
8.081479875560642137e-03,0.000000000000000000e+00,2.898832090716453613e-04,1.938103216862556693e-184,0.000000000000000000e+00,9.884607604145968507e-01,1.474494352769583386e-145,0.000000000000000000e+00,0.000000000000000000e+00,3.167876500770834547e-03
8.450644784391077025e-01,0.000000000000000000e+00,8.494059788422810009e-02,5.203218104635064658e-283,0.000000000000000000e+00,4.265331083323833754e-03,1.872352830107113946e-314,0.000000000000000000e+00,0.000000000000000000e+00,6.572959259334029691e-02
0.000000000000000000e+00,1.267855788318182129e-240,0.000000000000000000e+00,3.491844878021992690e-221,5.965655964269960670e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.736563035273802180e-01,6.668713682992018221e-02,0.000000000000000000e+00
9.561949545038087583e-01,0.000000000000000000e+00,3.180864797591945333e-04,8.310284478392912852e-06,0.000000000000000000e+00,1.787052205522263529e-02,2.054909540280122709e-149,0.000000000000000000e+00,0.000000000000000000e+00,2.560812667673100992e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.690468359812612897e-01,0.000000000000000000e+00,2.489861388076218887e-02,3.337357650385121723e-224,0.000000000000000000e+00,2.139104490971790448e-05,3.221228031229614676e-185,0.000000000000000000e+00,0.000000000000000000e+00,6.033159093066821355e-03
0.000000000000000000e+00,4.922809305272878152e-05,0.000000000000000000e+00,1.496851940538891830e-04,6.646284299462803212e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.053850367553532258e-01,8.877697656580773033e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.610137674161988498e-319,0.000000000000000000e+00,2.338632166866549544e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.232930337786186385e-233,0.000000000000000000e+00,0.000000000000000000e+00
