9.301062004071217748e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.068354722775360495e-05,6.170587960355044567e-03,8.633236654889976473e-312,0.000000000000000000e+00,0.000000000000000000e+00,1.586767920759597685e-03,0.000000000000000000e+00,1.437872521105507483e-276,4.341008684056293226e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.605912278205872106e-03,7.411505840006850192e-03,1.872149941856226726e-03,2.001335514955475316e-03,2.931723914837317240e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.883045834111110355e-03,0.000000000000000000e+00
0.000000000000000000e+00,9.633027045767276197e-01,4.568514451418542385e-04,1.943006636596055766e-50,0.000000000000000000e+00,1.206325977268757951e-03,8.731455671328706980e-03,4.428656657509042437e-04,6.784524054847476497e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.177452891660157006e-14,4.520244292481404892e-245,5.807394413512514456e-297,0.000000000000000000e+00,3.600858532426802362e-285,5.567481991373550085e-03,0.000000000000000000e+00,2.798839596453977572e-05,0.000000000000000000e+00,3.394544389488670473e-04,2.491708402962646616e-311,8.494703722807227388e-06,1.313185307887310485e-02
0.000000000000000000e+00,1.146268331619916189e-03,9.526138277750928474e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.861783600348342321e-03,1.720660797817502288e-202,4.437858142248702721e-132,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.340121240398787810e-03,7.058947059635732428e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.710064561646271467e-03,1.745269101164154818e-02,0.000000000000000000e+00,1.481629641961653386e-02
9.856773345892978121e-06,4.526108629714198771e-50,0.000000000000000000e+00,9.467292612488904524e-01,4.716430757966265028e-03,4.663213331009369474e-03,1.441023875942871069e-05,1.758326761581847008e-03,3.988661900253281765e-245,1.404537614836523464e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.324754493116096469e-04,0.000000000000000000e+00,8.482188204745160445e-234,2.381065449847167767e-02,1.808382773897998508e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.870916330240678407e-03,4.907537167616317537e-03,0.000000000000000000e+00,5.773997054072064865e-03
5.542584755279473868e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.889749236924112449e-04,9.670517403006209101e-01,1.740368936012496410e-03,2.041370392600381902e-275,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.993385087039894272e-03,8.549496475203427457e-285,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.702157954596004535e-04,7.142574228371238211e-03,0.000000000000000000e+00,1.550159025464929383e-03,7.714800673989974031e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.493522553820672380e-03,0.000000000000000000e+00
1.796999889362708096e-313,1.227382779526786985e-04,0.000000000000000000e+00,2.036807288393367038e-04,4.033015878291700039e-04,9.702689530984364152e-01,1.878938817754247396e-144,0.000000000000000000e+00,4.542908500405211966e-04,0.000000000000000000e+00,3.581201380036390784e-81,9.273908216341961684e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.982274002516490594e-06,1.656198817749956684e-02,0.000000000000000000e+00,3.660624708039578732e-84,1.263270908258820583e-05,5.861079014827499370e-300,0.000000000000000000e+00,1.172164023148087111e-02,1.510529826729158206e-04
0.000000000000000000e+00,2.326134558519095657e-03,0.000000000000000000e+00,1.648043487833707454e-06,1.238634735493116663e-275,4.919777626789777788e-144,9.610193048650590431e-01,6.820878739432345919e-03,9.245360696421532631e-03,4.804605307662567827e-04,2.647521219099745110e-303,4.444489461963775537e-04,4.119641264607344991e-03,1.503282401625144916e-03,1.046443094670743449e-03,6.668285665248926799e-201,1.638120000220548910e-03,6.612109307376824358e-27,5.835179632911567790e-04,2.477960653774272538e-03,1.120025406297893520e-03,2.763895549517751769e-03,1.628596729916894888e-03,2.780280556195716211e-03
0.000000000000000000e+00,3.004084430546028264e-04,5.033360446216204789e-04,5.120224691251241619e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.736729860411108731e-02,9.789934061449174774e-01,2.898977685799428053e-04,1.034005690549407472e-133,0.000000000000000000e+00,0.000000000000000000e+00,1.926684763724945387e-03,1.069457618652133458e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.701462121935418633e-259,0.000000000000000000e+00,0.000000000000000000e+00,1.565852941344253764e-111
4.064818661648344366e-05,8.495483324033104890e-04,8.587221755060373290e-204,2.144101007111059891e-246,0.000000000000000000e+00,5.590972410729481068e-04,4.345546328910441895e-03,5.351474434178000815e-05,9.777196055335944935e-01,3.577909664067552677e-04,6.632037055008585655e-05,1.381393507296258026e-04,8.956240714900894583e-05,2.952835132012215078e-04,5.789256719717148078e-04,8.654184525111973097e-05,4.612784242187945027e-04,2.924467317425558967e-03,3.900921092873726949e-04,3.882608264594393770e-04,4.153155852765385821e-04,5.632655014939570715e-03,3.140196351844561778e-03,1.467209878349203618e-03
0.000000000000000000e+00,0.000000000000000000e+00,4.015571239430648076e-133,1.368887935183037943e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.094442223019748072e-04,3.460732382127450032e-134,6.487029553703624893e-04,9.805343005819694424e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.746820203772452569e-03,1.372279269888072081e-03,3.769698048910398447e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.381865924269046364e-03,0.000000000000000000e+00,8.989823324177284456e-295
